(1, 0, 1, 1, [55, 62, 67, 70])
(1, 1, 2, 0.5, [55, 62, 67, 70])
(1, 1.5, 2.5, 0.5, [53, -62, -67, -70])
(1, 2, 3, 0.5, [51, 63, 67, 72])
(1, 2.5, 3.5, 0.5, [50, -63, -67, -72])
(1, 3, 4, 0.5, [48, 62, 67, 74])
(1, 3.5, 4.5, 0.5, [47, -62, -67, -74])
(2, 4, 1, 0.5, [48, 60, 67, 75])
(2, 4.5, 1.5, 0.25, [-48, -60, 69, -75])
(2, 4.75, 1.75, 0.25, [-48, -60, 71, -75])
(2, 5, 2, 0.5, [-48, -60, 72, 75])
(2, 5.5, 2.5, 0.5, [51, 67, -72, -75])
(2, 6, 3, 0.5, [53, 68, 72, 74])
(2, 6.5, 3.5, 0.5, [50, 65, -72, -74])
(2, 7, 4, 0.5, [55, 62, 71, -74])
(2, 7.5, 4.5, 0.25, [-55, 67, -71, -74])
(2, 7.75, 4.75, 0.25, [-55, 65, -71, -74])
(3, 8, 1, 2, [48, 63, 67, 72])
(3, 10, 3, 0.5, [58, 65, 70, 74])
(3, 10.5, 3.5, 0.5, [56, -65, -70, -74])
(3, 11, 4, 1, [55, 67, 70, 75])
(4, 12, 1, 0.5, [53, 68, 72, 77])
(4, 12.5, 1.5, 0.5, [55, 67, 70, -77])
(4, 13, 2, 1, [56, 65, 68, 72])
(4, 14, 3, 0.5, [50, -65, -68, 70])
(4, 14.5, 3.5, 0.25, [51, 63, 67, -70])
(4, 14.75, 3.75, 0.25, [-51, 61, -67, -70])
(4, 15, 4, 0.5, [53, 60, -67, 68])
(4, 15.5, 4.5, 0.25, [-53, 62, 65, -68])
(4, 15.75, 4.75, 0.25, [-53, 60, 63, -68])
(5, 16, 1, 4, [55, 59, 62, 67])
(6, 20, 1, 1, [0, 0, 0, 0])
(6, 21, 2, 0.5, [58, 58, 62, 65])
(6, 21.5, 2.5, 0.5, [56, -58, -62, -65])
(6, 22, 3, 0.5, [55, 58, 63, 67])
(6, 22.5, 3.5, 0.5, [-55, -58, 62, -67])
(6, 23, 4, 0.5, [60, 63, 63, 68])
(6, 23.5, 4.5, 0.5, [-60, 60, -63, -68])
(7, 24, 1, 0.5, [58, 62, 65, 70])
(7, 24.5, 1.5, 0.5, [46, -62, 67, -70])
(7, 25, 2, 0.5, [48, 63, -67, -70])
(7, 25.5, 2.5, 0.5, [50, 58, 65, 68])
(7, 26, 3, 0.5, [51, 58, -65, 67])
(7, 26.5, 3.5, 0.5, [-51, -58, 63, -67])
(7, 27, 4, 0.5, [46, -58, -63, 65])
(7, 27.5, 4.5, 0.25, [-46, -58, 62, -65])
(7, 27.75, 4.75, 0.25, [-46, 56, -62, -65])
(8, 28, 1, 2, [39, 55, 58, 63])
(8, 30, 3, 1, [0, 0, 0, 0])
(8, 31, 4, 0.5, [55, 58, 58, 63])
(8, 31.5, 4.5, 0.5, [56, -58, -58, -63])
(9, 32, 1, 0.5, [55, 58, 63, 70])
(9, 32.5, 1.5, 0.5, [53, -58, -63, -70])
(9, 33, 2, 0.5, [55, 63, -63, 70])
(9, 33.5, 2.5, 0.5, [51, -63, 67, -70])
(9, 34, 3, 0.5, [56, 63, 68, 72])
(9, 34.5, 3.5, 0.5, [-56, 65, -68, -72])
(9, 35, 4, 0.5, [47, 65, -68, 74])
(9, 35.5, 4.5, 0.5, [-47, -65, 67, -74])
(10, 36, 1, 0.5, [48, 63, 67, 75])
(10, 36.5, 1.5, 0.25, [50, 65, 72, -75])
(10, 36.75, 1.75, 0.25, [-50, -65, 71, -75])
(10, 37, 2, 0.5, [51, 67, 72, 75])
(10, 37.5, 2.5, 0.5, [53, -67, -72, -75])
(10, 38, 3, 0.5, [55, -67, -72, 74])
(10, 38.5, 3.5, 0.25, [-55, 62, 71, -74])
(10, 38.75, 3.75, 0.25, [-55, -62, 69, -74])
(10, 39, 4, 0.5, [-55, 67, 71, -74])
(10, 39.5, 4.5, 0.5, [-55, 65, -71, -74])
(11, 40, 1, 2, [48, 63, 67, 72])
(11, 42, 3, 1, [55, 67, 71, 74])
(11, 43, 4, 0.5, [60, 67, 72, 75])
(11, 43.5, 4.5, 0.5, [58, -67, -72, -75])
(12, 44, 1, 0.5, [56, 65, -72, 77])
(12, 44.5, 1.5, 0.5, [55, -65, 70, -77])
(12, 45, 2, 0.5, [53, -65, 68, 72])
(12, 45.5, 2.5, 0.5, [-53, 63, -68, -72])
(12, 46, 3, 0.5, [-53, 61, 67, 70])
(12, 46.5, 3.5, 0.5, [52, -61, -67, -70])
(12, 47, 4, 0.5, [53, 60, -67, 68])
(12, 47.5, 4.5, 0.5, [56, -60, 65, -68])
(13, 48, 1, 2, [60, 60, 64, 67])
(13, 50, 3, 1, [0, 0, 0, 0])
(13, 51, 4, 0.5, [44, 63, 68, 72])
(13, 51.5, 4.5, 0.5, [-44, -63, 67, -72])
(14, 52, 1, 0.5, [46, -63, 65, 70])
(14, 52.5, 1.5, 0.5, [-46, 62, -65, -70])
(14, 53, 2, 0.5, [48, 60, -65, 67])
(14, 53.5, 2.5, 0.5, [-48, -60, 63, -67])
(14, 54, 3, 0.5, [53, 60, 65, 68])
(14, 54.5, 3.5, 0.5, [51, -60, -65, -68])
(14, 55, 4, 0.5, [50, 58, -65, 70])
(14, 55.5, 4.5, 0.25, [46, 62, -65, -70])
(14, 55.75, 4.75, 0.25, [-46, -62, -65, 68])
(15, 56, 1, 2, [48, 63, 63, 67])
(15, 58, 3, 1, [0, 0, 0, 0])
(15, 59, 4, 1, [48, 63, 67, 72])
(16, 60, 1, 1, [50, 62, 65, 70])
(16, 61, 2, 0.5, [51, 58, -65, 67])
(16, 61.5, 2.5, 0.25, [-51, -58, 63, -67])
(16, 61.75, 2.75, 0.25, [-51, -58, 62, -67])
(16, 62, 3, 0.5, [53, 56, 60, 68])
(16, 62.5, 3.5, 0.5, [-53, 55, -60, -68])
(16, 63, 4, 0.5, [50, 53, 65, 70])
(16, 63.5, 4.5, 0.5, [46, 58, 62, -70])
(17, 64, 1, 2, [51, 58, 63, 67])
(17, 66, 3, 0.5, [48, 63, 67, 72])
(17, 66.5, 3.5, 0.5, [51, -63, -67, -72])
(17, 67, 4, 0.5, [55, 62, 67, 70])
(17, 67.5, 4.5, 0.5, [53, -62, -67, -70])
(18, 68, 1, 0.5, [51, 63, 67, 72])
(18, 68.5, 1.5, 0.5, [50, -63, -67, -72])
(18, 69, 2, 0.5, [48, 62, 67, 74])
(18, 69.5, 2.5, 0.5, [47, -62, -67, -74])
(18, 70, 3, 0.5, [48, 60, 67, 75])
(18, 70.5, 3.5, 0.5, [-48, -60, 68, -75])
(18, 71, 4, 0.5, [50, 65, 70, 74])
(18, 71.5, 4.5, 0.5, [-50, -65, 68, 72])
(19, 72, 1, 0.5, [51, 58, -68, 70])
(19, 72.5, 1.5, 0.25, [-51, 63, 67, -70])
(19, 72.75, 1.75, 0.25, [-51, 62, -67, -70])
(19, 73, 2, 0.5, [53, 60, -67, 68])
