(0, 0, 1, 1, [55, 62, 71, 79])
(1, 1, 1, 0.5, [60, 60, 67, 75])
(1, 1.5, 1.5, 0.5, [-60, 59, -67, 74])
(1, 2, 2, 0.5, [48, 57, 67, 75])
(1, 2.5, 2.5, 0.5, [-48, -57, 66, -75])
(1, 3, 3, 1, [55, 59, 67, 74])
(1, 4, 4, 1, [53, 62, 67, 71])
(2, 5, 1, 1, [51, 63, 67, 72])
(2, 6, 2, 0.5, [56, 62, 65, 72])
(2, 6.5, 2.5, 0.5, [-56, 60, -65, -72])
(2, 7, 3, 1, [55, 62, 67, 71])
(2, 8, 4, 1, [55, 62, 71, 79])
(3, 9, 1, 1, [60, 63, 72, 79])
(3, 10, 2, 1, [59, 62, 74, 79])
(3, 11, 3, 0.5, [60, 63, 72, 80])
(3, 11.5, 3.5, 0.5, [62, 65, -72, -80])
(3, 12, 4, 0.5, [63, 67, 70, 79])
(3, 12.5, 4.5, 0.5, [-63, 63, -70, 77])
(4, 13, 1, 1, [57, 63, 72, 77])
(4, 14, 2, 0.5, [58, 62, 70, -77])
(4, 14.5, 2.5, 0.5, [-58, -62, 68, -77])
(4, 15, 3, 2, [51, 63, 67, 75])
(5, 17, 1, 1, [58, 65, 70, 74])
(5, 18, 2, 0.5, [60, 63, 68, 75])
(5, 18.5, 2.5, 0.5, [-60, -63, 67, -75])
(5, 19, 3, 0.5, [62, 70, 65, 77])
(5, 19.5, 3.5, 0.5, [-62, -70, 77, -77])
(5, 20, 4, 0.5, [63, 58, 75, 79])
(5, 20.5, 4.5, 0.5, [-63, 60, -75, -79])
(6, 21, 1, 0.5, [59, 62, 74, 77])
(6, 21.5, 1.5, 0.5, [-59, 55, -74, -77])
(6, 22, 2, 1, [60, 67, 72, 75])
(6, 23, 3, 2, [55, 67, 71, 74])
(7, 25, 1, 0.5, [57, 67, 67, 72])
(7, 25.5, 1.5, 0.5, [-57, -65, -67, -72])
(7, 26, 2, 0.5, [59, 65, 67, 74])
(7, 26.5, 2.5, 0.5, [-59, -63, -67, -74])
(7, 27, 3, 0.5, [60, 63, 67, 75])
(7, 27.5, 3.5, 0.5, [58, -62, -67, -75])
(7, 28, 4, 0.5, [56, 60, 72, 77])
(7, 28.5, 4.5, 0.5, [55, -60, 70, 79])
(8, 29, 1, 1, [53, 60, 68, 74])
(8, 30, 2, 0.5, [55, 59, 67, -74])
(8, 30.5, 2.5, 0.5, [-55, -59, 65, -74])
(8, 31, 3, 2, [48, 55, 63, 72])
