(0, 0, 1, 0.5, [60, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-60, 62, 65, -67])
(1, 1, 1, 0.5, [51, 63, 67, 72])
(1, 1.5, 1.5, 0.5, [-51, 62, -67, -72])
(1, 2, 2, 0.5, [55, 60, 67, 74])
(1, 2.5, 2.5, 0.5, [-55, 59, -67, -74])
(1, 3, 3, 0.5, [48, 60, 67, 75])
(1, 3.5, 3.5, 0.5, [-48, -60, 69, -75])
(1, 4, 4, 1, [50, 53, 71, 74])
(2, 5, 1, 0.5, [51, 55, 72, 72])
(2, 5.5, 1.5, 0.5, [-51, 67, 70, -72])
(2, 6, 2, 0.5, [53, 65, 68, 74])
(2, 6.5, 2.5, 0.5, [-53, 63, -68, -74])
(2, 7, 3, 1.5, [55, 62, 67, 71])
(2, 8.5, 4.5, 0.5, [-55, 60, -67, 69])
(3, 9, 1, 1, [55, 59, 62, 67])
(3, 10, 2, 1, [55, 62, 67, 70])
(3, 11, 3, 1, [60, 63, 67, 70])
(3, 12, 4, 0.5, [62, 65, 65, 68])
(3, 12.5, 4.5, 0.5, [60, 63, -65, -68])
(4, 13, 1, 0.5, [59, 62, 65, 67])
(4, 13.5, 1.5, 0.5, [58, 60, 64, -67])
(4, 14, 2, 0.5, [57, 60, 65, 72])
(4, 14.5, 2.5, 0.5, [56, 62, 66, -72])
(4, 15, 3, 0.5, [55, 63, 67, 72])
(4, 15.5, 3.5, 0.5, [54, 62, 69, 74])
(4, 16, 4, 0.5, [55, -62, 67, 71])
(4, 16.5, 4.5, 0.25, [-55, 63, -67, -71])
(4, 16.75, 4.75, 0.25, [-55, 65, -67, -71])
(5, 17, 1, 3, [48, 63, 67, 72])
(5, 20, 1, 1, [55, 67, 71, 74])
(6, 21, 1, 1, [60, 67, 72, 75])
(6, 22, 2, 1, [62, 65, 70, 77])
(6, 23, 3, 0.5, [63, 63, 70, 79])
(6, 23.5, 3.5, 0.5, [62, -63, -70, -79])
(6, 24, 4, 0.5, [60, 63, 72, 79])
(6, 24.5, 4.5, 0.5, [58, -63, -72, -79])
(7, 25, 1, 0.5, [56, 63, 72, 77])
(7, 25.5, 1.5, 0.25, [53, -63, -72, 79])
(7, 25.75, 1.75, 0.25, [-53, -63, -72, 80])
(7, 26, 2, 0.5, [58, 62, 70, 77])
(7, 26.5, 2.5, 0.5, [-58, -62, 68, -77])
(7, 27, 3, 1, [51, 58, 67, 75])
(7, 28, 4, 1, [52, 60, 67, 79])
(8, 29, 1, 0.5, [53, 60, 69, 77])
(8, 29.5, 1.5, 0.5, [55, 67, 71, -77])
(8, 30, 2, 0.5, [56, 67, 72, 75])
(8, 30.5, 2.5, 0.5, [57, 66, -72, -75])
(8, 31, 3, 0.5, [58, 65, 70, 74])
(8, 31.5, 3.5, 0.5, [59, -65, 68, -74])
(8, 32, 4, 0.5, [60, 63, 67, 72])
(8, 32.5, 4.5, 0.5, [-60, 62, -67, 74])
(9, 33, 1, 0.5, [54, 60, 69, 75])
(9, 33.5, 1.5, 0.5, [-54, -60, -69, 74])
(9, 34, 2, 0.5, [55, 59, 67, 74])
(9, 34.5, 2.5, 0.5, [-55, -59, 65, -74])
(9, 35, 3, 1, [48, 55, 64, 72])
