(0, 0, 1, 1, [60, 67, 72, 76])
(1, 1, 1, 0.5, [65, 65, 69, 72])
(1, 1.5, 1.5, 0.5, [64, -65, -69, -72])
(1, 2, 2, 1, [62, 65, 71, 74])
(1, 3, 3, 1, [60, 67, 72, 76])
(1, 4, 4, 1, [59, 67, 74, 79])
(2, 5, 1, 1, [57, 69, 72, 77])
(2, 6, 2, 1, [59, 67, 74, 77])
(2, 7, 3, 1, [60, 67, 72, 76])
(2, 8, 4, 1, [52, 67, 72, 79])
(3, 9, 1, 0.5, [57, 69, 72, 77])
(3, 9.5, 1.5, 0.5, [59, -69, -72, -77])
(3, 10, 2, 1, [60, 67, 72, 76])
(3, 11, 3, 1, [53, 69, 72, 74])
(3, 12, 4, 1, [55, 67, 71, 74])
(4, 13, 1, 3, [48, 67, 72, 76])
(4, 16, 1, 0.5, [55, 67, 71, 74])
(4, 16.5, 1.5, 0.5, [57, -67, -71, -74])
(5, 17, 1, 1, [59, 62, 67, 74])
(5, 18, 2, 1, [55, 67, 71, 74])
(5, 19, 3, 1, [60, 67, 72, 76])
(5, 20, 4, 0.5, [55, 67, 71, 74])
(5, 20.5, 4.5, 0.5, [-55, 65, -71, -74])
(6, 21, 1, 1, [57, 64, 69, 72])
(6, 22, 2, 1, [50, 65, 71, 74])
(6, 23, 3, 1, [52, 64, 68, 71])
(6, 24, 4, 1, [52, 64, 68, 71])
(7, 25, 1, 1, [57, 64, 69, 72])
(7, 26, 2, 1, [55, 67, 71, 74])
(7, 27, 3, 1, [60, 67, 72, 76])
(7, 28, 4, 0.5, [59, -67, 67, 74])
(7, 28.5, 4.5, 0.5, [-59, -67, -67, 76])
(8, 29, 1, 1, [57, 65, 72, 77])
(8, 30, 2, 1, [55, 67, 72, 76])
(8, 31, 3, 1, [53, 69, 72, 74])
(8, 32, 4, 0.5, [55, 67, 71, -74])
(8, 32.5, 4.5, 0.5, [-55, 65, -71, -74])
(9, 33, 1, 3, [48, 64, 67, 72])
