(0, 0, 1, 1, [47, 55, 62, 67])
(1, 1, 1, 1, [48, 55, 60, 64])
(1, 2, 2, 0.5, [50, 53, 59, 62])
(1, 2.5, 2.5, 0.5, [-50, -53, -59, 60])
(1, 3, 3, 1, [52, 55, 60, 67])
(1, 4, 4, 1, [48, 60, 64, 67])
(2, 5, 1, 3, [53, 60, 65, 69])
(2, 8, 4, 1, [54, 60, 62, 69])
(3, 9, 1, 0.5, [55, 59, 62, 62])
(3, 9.5, 1.5, 0.5, [-55, 57, 60, -62])
(3, 10, 2, 0.5, [55, 55, 59, 62])
(3, 10.5, 2.5, 0.5, [53, -55, -59, -62])
(3, 11, 3, 0.5, [52, 55, 60, 67])
(3, 11.5, 3.5, 0.5, [50, -55, -60, -67])
(3, 12, 4, 0.5, [48, 55, 62, 65])
(3, 12.5, 4.5, 0.5, [47, -55, -62, -65])
(4, 13, 1, 0.5, [48, 55, 62, 64])
(4, 13.5, 1.5, 0.5, [-48, -55, 60, -64])
(4, 14, 2, 0.5, [43, -55, -60, 62])
(4, 14.5, 2.5, 0.5, [-43, -55, 59, -62])
(4, 15, 3, 1, [48, 52, 55, 60])
(4, 16, 4, 1, [52, 55, 60, 67])
(5, 17, 1, 1, [53, 53, 60, 69])
(5, 18, 2, 1, [50, 57, 65, 69])
(5, 19, 3, 0.5, [55, 59, 65, 67])
(5, 19.5, 3.5, 0.5, [-55, 60, 64, -67])
(5, 20, 4, 0.5, [43, 60, 62, 65])
(5, 20.5, 4.5, 0.5, [-43, 59, -62, -65])
(6, 21, 1, 3, [48, 55, 60, 64])
(6, 24, 4, 1, [47, 55, 62, 62])
(7, 25, 1, 1, [48, 55, 60, 64])
(7, 26, 2, 0.5, [47, 57, 60, 66])
(7, 26.5, 2.5, 0.5, [45, -57, -60, -66])
(7, 27, 3, 1, [52, 55, 59, 67])
(7, 28, 4, 0.5, [50, 55, 64, 69])
(7, 28.5, 4.5, 0.25, [48, -55, -64, 71])
(7, 28.75, 4.75, 0.25, [-48, -55, -64, 72])
(8, 29, 1, 1, [50, 55, 62, 71])
(8, 30, 2, 0.5, [-50, 54, -62, 69])
(8, 30.5, 2.5, 0.5, [-50, -54, -62, 67])
(8, 31, 3, 1, [43, 59, 62, 67])
(8, 32, 4, 1, [55, 59, 62, 67])
(9, 33, 1, 0.5, [60, 60, 64, 67])
(9, 33.5, 1.5, 0.5, [-60, -60, 62, -67])
(9, 34, 2, 0.5, [48, 60, 64, 67])
(9, 34.5, 2.5, 0.5, [50, -60, 65, -67])
(9, 35, 3, 1, [52, 55, 67, 72])
(9, 36, 4, 1, [48, 60, 64, 70])
(10, 37, 1, 3, [53, 60, 65, 69])
(10, 40, 4, 1, [49, 64, 67, 69])
(11, 41, 1, 0.5, [50, 62, 67, 69])
(11, 41.5, 1.5, 0.5, [52, -62, -67, -69])
(11, 42, 2, 0.5, [50, 57, 66, 69])
(11, 42.5, 2.5, 0.5, [48, -57, -66, -69])
(11, 43, 3, 0.5, [47, 57, 66, 74])
(11, 43.5, 3.5, 0.5, [48, 55, 64, -74])
(11, 44, 4, 0.5, [50, 55, 64, 72])
(11, 44.5, 4.5, 0.5, [-50, 54, 62, -72])
(12, 45, 1, 3, [43, 55, 62, 71])
(12, 48, 4, 1, [52, 55, 60, 67])
(13, 49, 1, 1, [53, 53, 60, 69])
(13, 50, 2, 1, [52, 55, 60, 67])
(13, 51, 3, 0.5, [50, 62, 65, 69])
(13, 51.5, 3.5, 0.5, [-50, 60, 64, -69])
(13, 52, 4, 1, [44, 62, 65, 71])
(14, 53, 1, 3, [45, 60, 64, 72])
(14, 56, 4, 1, [47, 62, 62, 67])
(15, 57, 1, 0.5, [48, 55, 64, 67])
(15, 57.5, 1.5, 0.5, [47, -55, 62, -67])
(15, 58, 2, 0.5, [45, 57, 60, 65])
(15, 58.5, 2.5, 0.5, [43, -57, -60, 64])
(15, 59, 3, 0.5, [41, 57, 60, 62])
(15, 59.5, 3.5, 0.25, [-41, -57, -60, 64])
(15, 59.75, 3.75, 0.25, [-41, -57, -60, 65])
(15, 60, 4, 0.5, [43, 55, 59, 62])
(15, 60.5, 4.5, 0.5, [-43, 53, -59, -62])
(16, 61, 1, 3, [48, 52, 55, 60])
