(0, 0, 1, 0.5, [60, 63, 67, 72])
(0, 0.5, 1.5, 0.5, [58, -63, -67, -72])
(1, 1, 1, 0.5, [56, 63, 68, 72])
(1, 1.5, 1.5, 0.5, [-56, 65, -68, 74])
(1, 2, 2, 0.5, [55, 67, 70, 75])
(1, 2.5, 2.5, 0.5, [56, -67, 72, -75])
(1, 3, 3, 0.5, [58, 65, 70, 74])
(1, 3.5, 3.5, 0.5, [-58, 63, -70, 72])
(1, 4, 4, 0.5, [-58, 62, 65, 70])
(1, 4.5, 4.5, 0.5, [56, -62, -65, -70])
(2, 5, 1, 0.5, [55, 63, 70, 75])
(2, 5.5, 1.5, 0.5, [51, 67, -70, -75])
(2, 6, 2, 0.25, [58, 65, 70, 74])
(2, 6.25, 2.25, 0.25, [-58, 67, -70, -74])
(2, 6.5, 2.5, 0.5, [-58, 68, -70, -74])
(2, 7, 3, 0.5, [51, -68, 70, 75])
(2, 7.5, 3.5, 0.5, [-51, 67, -70, -75])
(2, 8, 4, 1, [48, 67, 72, 75])
(3, 9, 1, 0.5, [53, 68, -72, 74])
(3, 9.5, 1.5, 0.25, [55, 67, 71, -74])
(3, 9.75, 1.75, 0.25, [-55, 65, -71, -74])
(3, 10, 2, 0.5, [56, 63, 72, 72])
(3, 10.5, 2.5, 0.5, [55, 64, -72, -72])
(3, 11, 3, 0.5, [56, 65, -72, 77])
(3, 11.5, 3.5, 0.5, [53, 68, 74, -77])
(3, 12, 4, 0.5, [48, 67, -74, 75])
(3, 12.5, 4.5, 0.5, [51, -67, 72, -75])
(4, 13, 1, 0.5, [53, 68, 72, 74])
(4, 13.5, 1.5, 0.25, [50, 65, 71, -74])
(4, 13.75, 1.75, 0.25, [-50, -65, 69, -74])
(4, 14, 2, 0.5, [55, 62, 71, -74])
(4, 14.5, 2.5, 0.25, [-55, 67, -71, -74])
(4, 14.75, 2.75, 0.25, [-55, 65, -71, -74])
(4, 15, 3, 1, [48, 63, 67, 72])
(4, 16, 1, 1, [59, 67, 74, 79])
(5, 17, 1, 0.5, [60, 67, -74, 75])
(5, 17.5, 1.5, 0.5, [-60, -67, 72, -75])
(5, 18, 2, 0.5, [62, 65, -72, 77])
(5, 18.5, 2.5, 0.5, [-62, -65, 70, -77])
(5, 19, 3, 0.5, [63, -65, 70, 79])
(5, 19.5, 3.5, 0.5, [-63, 63, -70, -79])
(5, 20, 4, 0.5, [58, -63, 70, 77])
(5, 20.5, 4.5, 0.25, [-58, 62, -70, -77])
(5, 20.75, 4.75, 0.25, [-58, -62, 68, -77])
(6, 21, 1, 0.5, [60, 63, 67, 75])
(6, 21.5, 1.5, 0.25, [-60, -63, 69, -75])
(6, 21.75, 1.75, 0.25, [62, 65, 71, -75])
(6, 22, 2, 0.5, [63, 67, 72, 75])
(6, 22.5, 2.5, 0.5, [60, -67, -72, -75])
(6, 23, 3, 1, [55, 67, 71, 74])
(6, 24, 4, 1, [60, 67, 72, 75])
(7, 25, 1, 0.5, [55, 67, 70, 75])
(7, 25.5, 1.5, 0.5, [56, -67, -70, -75])
(7, 26, 2, 0.5, [58, 65, -70, 74])
(7, 26.5, 2.5, 0.5, [59, -65, 68, -74])
(7, 27, 3, 0.5, [60, 63, 67, 75])
(7, 27.5, 3.5, 0.5, [51, 67, 72, -75])
(7, 28, 4, 0.5, [53, 68, -72, 74])
(7, 28.5, 4.5, 0.5, [55, 67, 71, -74])
(8, 29, 1, 0.5, [56, -67, 72, 72])
(8, 29.5, 1.5, 0.5, [-56, -67, 71, -72])
(8, 30, 2, 0.5, [-56, -67, 72, 72])
(8, 30.5, 2.5, 0.5, [-56, 65, 60, -72])
(8, 31, 3, 1, [55, 62, 67, 71])
(8, 32, 4, 0.5, [48, 67, 60, 75])
(8, 32.5, 4.5, 0.5, [-48, -67, 72, -75])
(9, 33, 1, 0.5, [55, 67, -72, 74])
(9, 33.5, 1.5, 0.25, [-55, -67, 71, -74])
(9, 33.75, 1.75, 0.25, [-55, 65, -71, -74])
(9, 34, 2, 0.5, [56, 63, 72, 72])
(9, 34.5, 2.5, 0.5, [-56, 62, 70, -72])
(9, 35, 3, 0.5, [-56, 60, 68, 77])
(9, 35.5, 3.5, 0.5, [47, 62, -68, -77])
(9, 36, 4, 0.5, [48, -62, 67, 75])
(9, 36.5, 4.5, 0.5, [51, 60, -67, -75])
(10, 37, 1, 0.5, [53, -60, 68, 74])
(10, 37.5, 1.5, 0.25, [50, 59, 65, -74])
(10, 37.75, 1.75, 0.25, [-50, 57, -65, -74])
(10, 38, 2, 0.5, [55, 59, 62, -74])
(10, 38.5, 2.5, 0.25, [-55, -59, 67, -74])
(10, 38.75, 2.75, 0.25, [-55, -59, 65, -74])
(10, 39, 3, 1, [48, 55, 64, 72])
