(1, 0, 1, 1, [48, 60, 64, 67])
(1, 1, 2, 0.5, [-48, 55, 62, 67])
(1, 1.5, 2.5, 0.5, [47, -55, -62, -67])
(1, 2, 3, 0.5, [45, 60, 64, 69])
(1, 2.5, 3.5, 0.5, [-45, -60, 66, -69])
(1, 3, 4, 0.5, [43, 62, 67, 71])
(1, 3.5, 4.5, 0.5, [41, -62, -67, -71])
(2, 4, 1, 0.5, [40, 60, 67, 72])
(2, 4.5, 1.5, 0.5, [-40, 58, -67, -72])
(2, 5, 2, 1, [41, 57, 65, -72])
(2, 6, 3, 1, [36, 55, -65, 72])
(2, 7, 4, 1, [-36, -55, 64, -72])
(3, 8, 1, 0.5, [48, 60, 67, 76])
(3, 8.5, 1.5, 0.5, [-48, 59, -67, -76])
(3, 9, 2, 0.5, [-48, 57, 66, 74])
(3, 9.5, 2.5, 0.25, [47, 59, 67, -74])
(3, 9.75, 2.75, 0.25, [-47, 57, 66, -74])
(3, 10, 3, 0.5, [-47, 55, 64, 72])
(3, 10.5, 3.5, 0.5, [45, 54, 69, -72])
(3, 11, 4, 0.5, [43, 55, 62, 71])
(3, 11.5, 4.5, 0.25, [45, -55, 60, -71])
(3, 11.75, 4.75, 0.25, [47, -55, 62, -71])
(4, 12, 1, 0.5, [48, -55, 64, 69])
(4, 12.5, 1.5, 0.5, [45, -55, 60, -69])
(4, 13, 2, 0.5, [50, -55, 57, -69])
(4, 13.5, 2.5, 0.25, [-50, 54, 62, -69])
(4, 13.75, 2.75, 0.25, [-50, -54, 60, -69])
(4, 14, 3, 2, [43, 50, 59, 67])
(5, 16, 1, 0.5, [40, 59, 64, 67])
(5, 16.5, 1.5, 0.5, [52, -59, -64, -67])
(5, 17, 2, 0.5, [-52, 59, 64, 67])
(5, 17.5, 2.5, 0.5, [50, -59, -64, -67])
(5, 18, 3, 0.5, [48, 60, 64, 69])
(5, 18.5, 3.5, 0.5, [-48, -60, 66, -69])
(5, 19, 4, 1, [47, 62, 67, 71])
(6, 20, 1, 0.5, [45, 60, 67, 72])
(6, 20.5, 1.5, 0.5, [-45, -60, 65, -72])
(6, 21, 2, 0.5, [47, 62, -65, 67])
(6, 21.5, 2.5, 0.25, [-47, 55, 64, -67])
(6, 21.75, 2.75, 0.25, [-47, -55, 62, -67])
(6, 22, 3, 2, [48, 60, 64, 67])
(7, 24, 1, 0.5, [53, 60, 65, 69])
(7, 24.5, 1.5, 0.5, [-53, -60, 64, -69])
(7, 25, 2, 0.5, [-53, 59, 62, 67])
(7, 25.5, 2.5, 0.25, [52, 60, 64, -67])
(7, 25.75, 2.75, 0.25, [-52, 59, 62, -67])
(7, 26, 3, 0.5, [-52, 57, 60, 65])
(7, 26.5, 3.5, 0.5, [50, 62, 59, -65])
(7, 27, 4, 0.5, [48, 55, 60, 64])
(7, 27.5, 4.5, 0.25, [50, 53, -60, -64])
(7, 27.75, 4.75, 0.25, [52, 55, -60, -64])
(8, 28, 1, 0.5, [53, 57, -60, 62])
(8, 28.5, 1.5, 0.5, [50, 53, -60, -62])
(8, 29, 2, 0.5, [55, 50, 60, 62])
(8, 29.5, 2.5, 0.25, [43, 55, 59, -62])
(8, 29.75, 2.75, 0.25, [-43, 53, -59, -62])
(8, 30, 3, 2, [48, 52, 55, 60])
(9, 32, 1, 1, [48, 64, 67, 72])
(9, 33, 2, 0.5, [-48, 62, 67, 74])
(9, 33.5, 2.5, 0.5, [47, -62, -67, -74])
(9, 34, 3, 0.5, [52, 55, -67, 72])
(9, 34.5, 3.5, 0.5, [-52, 57, 66, -72])
(9, 35, 4, 0.5, [50, 59, 67, 71])
(9, 35.5, 4.5, 0.25, [-50, 60, -67, -71])
(9, 35.75, 4.75, 0.25, [-50, 62, -67, -71])
(10, 36, 1, 0.5, [48, 64, -67, 69])
(10, 36.5, 1.5, 0.5, [-48, 60, -67, -69])
(10, 37, 2, 0.5, [50, 57, 66, -69])
