(1, 0, 1, 1, [60, 63, 67, 72])
(1, 1, 2, 1, [59, 62, 67, 74])
(1, 2, 3, 1, [60, 60, 67, 75])
(1, 3, 4, 1, [48, 60, 67, 75])
(2, 4, 1, 1, [60, 60, 67, 75])
(2, 5, 2, 1, [58, 62, 70, 77])
(2, 6, 3, 1, [63, 63, 70, 79])
(2, 7, 4, 1, [51, 63, 70, 79])
(3, 8, 1, 0.5, [63, 63, 70, 79])
(3, 8.5, 1.5, 0.5, [62, 65, -70, -79])
(3, 9, 2, 0.5, [60, 63, 75, 79])
(3, 9.5, 2.5, 0.5, [58, 62, -75, -79])
(3, 10, 3, 0.5, [57, 60, -75, 77])
(3, 10.5, 3.5, 0.5, [59, 62, 74, -77])
(3, 11, 4, 0.5, [60, 63, -74, 75])
(3, 11.5, 4.5, 0.5, [-60, 67, 72, -75])
(4, 12, 1, 1, [53, 68, 72, 74])
(4, 13, 2, 0.5, [55, 67, 71, -74])
(4, 13.5, 2.5, 0.5, [-55, 65, -71, 72])
(4, 14, 3, 2, [48, 64, 67, 72])
(5, 16, 1, 0.5, [48, 64, 72, 79])
(5, 16.5, 1.5, 0.5, [50, 65, -72, -79])
(5, 17, 2, 0.5, [52, 67, 72, 79])
(5, 17.5, 2.5, 0.5, [48, 64, -72, -79])
(5, 18, 3, 0.5, [53, 65, 72, 80])
(5, 18.5, 3.5, 0.5, [51, -65, -72, -80])
(5, 19, 4, 0.5, [49, 65, 73, 80])
(5, 19.5, 4.5, 0.5, [48, -65, -73, -80])
(6, 20, 1, 0.5, [46, 65, 73, 79])
(6, 20.5, 1.5, 0.5, [43, -65, -73, -79])
(6, 21, 2, 0.5, [48, 64, 72, 79])
(6, 21.5, 2.5, 0.5, [-48, -64, 70, -79])
(6, 22, 3, 0.5, [53, 65, 70, 77])
(6, 22.5, 3.5, 0.5, [-53, -65, 67, -77])
(6, 23, 4, 1, [41, 60, 69, 77])
(7, 24, 1, 0.5, [46, 62, 70, 77])
(7, 24.5, 1.5, 0.5, [48, 63, -70, -77])
(7, 25, 2, 0.5, [50, 65, 70, 77])
(7, 25.5, 2.5, 0.5, [46, 62, -70, -77])
(7, 26, 3, 0.5, [51, 63, 70, 79])
(7, 26.5, 3.5, 0.5, [50, -63, -70, -79])
(7, 27, 4, 0.5, [48, 63, 72, 79])
(7, 27.5, 4.5, 0.5, [46, -63, -72, -79])
(8, 28, 1, 0.5, [44, 63, 72, 77])
(8, 28.5, 1.5, 0.5, [41, -63, -72, -77])
(8, 29, 2, 0.5, [46, 62, 70, 77])
(8, 29.5, 2.5, 0.5, [-46, -62, 68, -77])
(8, 30, 3, 0.5, [51, 63, 68, 75])
(8, 30.5, 3.5, 0.5, [-51, -63, 65, -75])
(8, 31, 4, 1, [39, 58, 67, 75])
(9, 32, 1, 1, [56, 60, 68, 75])
(9, 33, 2, 0.5, [55, 60, 68, 77])
(9, 33.5, 2.5, 0.5, [53, -60, -68, -77])
(9, 34, 3, 0.5, [47, 62, 67, 79])
(9, 34.5, 3.5, 0.5, [59, -62, -67, -79])
(9, 35, 4, 0.5, [60, 60, 67, 77])
(9, 35.5, 4.5, 0.5, [-60, -60, -67, 75])
(10, 36, 1, 1, [54, 60, 69, 74])
(10, 37, 2, 0.5, [55, 59, 67, 74])
(10, 37.5, 2.5, 0.5, [-55, -59, 65, -74])
(10, 38, 3, 0.5, [60, 60, 65, 72])
(10, 38.5, 3.5, 0.5, [-60, -60, 62, -72])
(10, 39, 4, 1, [48, 55, 64, 72])
