(1, 0, 1, 0.5, [60, 63, 72, 79])
(1, 0.5, 1.5, 0.5, [62, 65, 71, -79])
(1, 1, 2, 0.5, [63, 67, 72, 79])
(1, 1.5, 2.5, 0.5, [65, -67, -72, -79])
(1, 2, 3, 1, [67, 67, 71, 74])
(1, 3, 4, 0.5, [65, 67, 72, 75])
(1, 3.5, 4.5, 0.5, [63, -67, -72, -75])
(2, 4, 1, 0.5, [62, 65, 72, 77])
(2, 4.5, 1.5, 0.5, [-62, -65, 71, -77])
(2, 5, 2, 0.5, [60, 67, 72, 75])
(2, 5.5, 2.5, 0.5, [-60, -67, -72, 74])
(2, 6, 3, 1, [53, 68, 72, 74])
(2, 7, 4, 0.5, [55, 67, 71, -74])
(2, 7.5, 4.5, 0.5, [-55, 65, -71, -74])
(3, 8, 1, 2, [48, 63, 67, 72])
(3, 10, 3, 0.5, [60, 67, 72, 75])
(3, 10.5, 3.5, 0.5, [58, -67, -72, -75])
(3, 11, 4, 0.5, [56, 60, 72, 75])
(3, 11.5, 4.5, 0.5, [55, -60, 70, -75])
(4, 12, 1, 0.5, [53, 60, 68, 74])
(4, 12.5, 1.5, 0.5, [55, 59, 67, -74])
(4, 13, 2, 0.5, [56, 60, 67, 72])
(4, 13.5, 2.5, 0.5, [-56, -60, 65, -72])
(4, 14, 3, 0.5, [50, 62, 65, 71])
(4, 14.5, 3.5, 0.5, [-50, 65, -65, -71])
(4, 15, 4, 0.5, [48, 63, 67, 72])
(4, 15.5, 4.5, 0.5, [-48, 60, -67, -72])
(5, 16, 1, 4, [55, 59, 67, 74])
(6, 20, 1, 1, [55, 67, 71, 74])
(6, 21, 2, 0.5, [60, 67, 72, 75])
(6, 21.5, 2.5, 0.5, [58, -67, -72, -75])
(6, 22, 3, 1, [57, 65, 72, 77])
(6, 23, 4, 0.5, [58, 65, 70, 74])
(6, 23.5, 4.5, 0.5, [57, -65, -70, -74])
(7, 24, 1, 0.5, [55, 63, 70, 75])
(7, 24.5, 1.5, 0.5, [-55, 65, -70, -75])
(7, 25, 2, 0.5, [53, 67, 70, 74])
(7, 25.5, 2.5, 0.5, [51, -67, -70, 72])
(7, 26, 3, 1, [53, 65, 70, 72])
(7, 27, 4, 0.5, [-53, -65, 69, -72])
(7, 27.5, 4.5, 0.5, [-53, 63, -69, -72])
(8, 28, 1, 2, [46, 62, 65, 70])
(8, 30, 3, 1, [55, 67, 70, 75])
(8, 31, 4, 1, [58, 62, 70, 77])
(9, 32, 1, 0.5, [63, 63, 70, 79])
(9, 32.5, 1.5, 0.5, [65, -63, 68, -79])
(9, 33, 2, 0.5, [67, 63, 70, 75])
(9, 33.5, 2.5, 0.5, [63, -63, 67, -75])
(9, 34, 3, 0.5, [60, 63, 72, 80])
(9, 34.5, 3.5, 0.5, [62, 65, -72, -80])
(9, 35, 4, 0.5, [63, 67, 72, 79])
(9, 35.5, 4.5, 0.5, [60, 63, -72, -79])
(10, 36, 1, 0.5, [56, 60, 72, 77])
(10, 36.5, 1.5, 0.5, [53, 68, -72, -77])
(10, 37, 2, 0.5, [58, 62, 70, -77])
(10, 37.5, 2.5, 0.5, [-58, -62, 68, -77])
(10, 38, 3, 2, [51, 63, 67, 75])
(11, 40, 1, 1, [58, 65, 70, 74])
(11, 41, 2, 0.5, [60, 63, 68, 75])
(11, 41.5, 2.5, 0.5, [-60, -63, 67, -75])
(11, 42, 3, 0.5, [62, 70, 65, 77])
(11, 42.5, 3.5, 0.5, [-62, 68, -65, -77])
(11, 43, 4, 0.5, [63, 67, 70, 79])
(11, 43.5, 4.5, 0.5, [62, -67, 72, -79])
(12, 44, 1, 0.5, [60, 67, 74, 77])
(12, 44.5, 1.5, 0.5, [59, -67, -74, -77])
(12, 45, 2, 1, [60, 67, 72, 75])
(12, 46, 3, 2, [55, 67, 71, 74])
(13, 48, 1, 0.5, [63, 67, 72, 72])
(13, 48.5, 1.5, 0.5, [62, -67, -72, -72])
(13, 49, 2, 0.5, [60, 67, 67, 74])
(13, 49.5, 2.5, 0.5, [59, -67, -67, -74])
(13, 50, 3, 0.5, [60, 67, 72, 75])
(13, 50.5, 3.5, 0.5, [58, -67, -72, -75])
(13, 51, 4, 0.5, [56, 65, 72, 77])
(13, 51.5, 4.5, 0.5, [55, 67, -72, 75])
(14, 52, 1, 0.5, [53, 68, 72, 74])
(14, 52.5, 1.5, 0.5, [50, 65, -72, -74])
(14, 53, 2, 0.5, [55, 62, 71, -74])
(14, 53.5, 2.5, 0.5, [-55, 67, -71, 72])
(14, 54, 3, 2, [48, 64, 67, 72])
