(0, 0, 1, 0.5, [60, 67, 72, 76])
(0, 0.5, 1.5, 0.5, [-60, -67, 71, 74])
(1, 1, 1, 0.5, [65, 69, 69, 72])
(1, 1.5, 1.5, 0.5, [64, 67, -69, -72])
(1, 2, 2, 0.5, [62, 65, -69, 74])
(1, 2.5, 2.5, 0.5, [-62, -65, 71, -74])
(1, 3, 3, 0.5, [60, 67, 72, 76])
(1, 3.5, 3.5, 0.5, [-60, -67, -72, 77])
(1, 4, 4, 0.5, [52, 60, -72, 79])
(1, 4.5, 4.5, 0.5, [-52, -60, 67, -79])
(2, 5, 1, 1, [50, 60, 69, 77])
(2, 6, 2, 1, [55, 59, 67, -77])
(2, 7, 3, 1, [48, 60, 67, 76])
(2, 8, 4, 0.5, [60, 67, 72, 76])
(2, 8.5, 4.5, 0.5, [62, -67, -72, 77])
(3, 9, 1, 0.5, [64, 67, 72, 79])
(3, 9.5, 1.5, 0.5, [-64, -67, 71, -79])
(3, 10, 2, 0.5, [52, 67, 72, 79])
(3, 10.5, 2.5, 0.5, [53, -67, 74, -79])
(3, 11, 3, 0.5, [55, 67, 71, 74])
(3, 11.5, 3.5, 0.5, [-55, 65, 69, -74])
(3, 12, 4, 0.5, [60, 64, 67, 76])
(3, 12.5, 4.5, 0.5, [59, -64, -67, 74])
(4, 13, 1, 1, [57, 64, 67, 72])
(4, 14, 2, 1, [50, 62, 66, -72])
(4, 15, 3, 1, [55, 62, 67, 71])
(4, 16, 4, 0.5, [55, 59, 62, 67])
(4, 16.5, 4.5, 0.5, [53, -59, -62, -67])
(5, 17, 1, 0.5, [52, 60, 67, 72])
(5, 17.5, 1.5, 0.5, [53, -60, 69, -72])
(5, 18, 2, 0.5, [52, 65, 71, 74])
(5, 18.5, 2.5, 0.5, [50, -65, -71, -74])
(5, 19, 3, 0.5, [48, 67, 72, 76])
(5, 19.5, 3.5, 0.5, [-48, 65, 71, 74])
(5, 20, 4, 0.5, [60, 67, 72, 76])
(5, 20.5, 4.5, 0.5, [53, 69, 74, 77])
(6, 21, 1, 2, [55, 67, 71, 74])
(6, 23, 3, 1, [0, 0, 0, 0])
(6, 24, 4, 0.5, [52, 68, 71, 76])
(6, 24.5, 4.5, 0.5, [-52, -68, -71, 74])
(7, 25, 1, 0.5, [57, 64, 69, 72])
(7, 25.5, 1.5, 0.5, [-57, 65, -69, -72])
(7, 26, 2, 0.5, [59, 64, 67, 74])
(7, 26.5, 2.5, 0.5, [-59, 62, -67, -74])
(7, 27, 3, 0.5, [60, 60, 67, 76])
(7, 27.5, 3.5, 0.5, [62, -60, 65, 77])
(7, 28, 4, 0.5, [60, 60, 64, 79])
(7, 28.5, 4.5, 0.5, [59, -60, -64, -79])
(8, 29, 1, 0.5, [57, 60, 64, 77])
(8, 29.5, 1.5, 0.25, [-57, 69, 62, -77])
(8, 29.75, 1.75, 0.25, [-57, -69, 60, -77])
(8, 30, 2, 0.5, [59, -69, 62, -77])
(8, 30.5, 2.5, 0.5, [-59, 67, -62, -77])
(8, 31, 3, 1, [60, 67, 60, 76])
(8, 32, 4, 0.5, [57, 69, 72, 76])
(8, 32.5, 4.5, 0.5, [-57, -69, -72, 77])
(9, 33, 1, 0.5, [59, 67, 74, 79])
(9, 33.5, 1.5, 0.5, [60, -67, 76, -79])
(9, 34, 2, 0.5, [59, 62, 74, 79])
(9, 34.5, 2.5, 0.5, [57, -62, 72, -79])
(9, 35, 3, 0.5, [55, 62, 71, 74])
(9, 35.5, 3.5, 0.5, [57, 60, 69, -74])
(9, 36, 4, 0.5, [55, 59, 71, 76])
(9, 36.5, 4.5, 0.5, [54, 57, -71, 74])
(10, 37, 1, 0.5, [52, 55, 71, 72])
(10, 37.5, 1.5, 0.25, [-52, 64, 69, -72])
(10, 37.75, 1.75, 0.25, [-52, -64, 67, -72])
(10, 38, 2, 0.5, [54, -64, 69, -72])
(10, 38.5, 2.5, 0.5, [-54, 62, -69, -72])
(10, 39, 3, 1, [55, 62, 67, 71])
(10, 40, 4, 0.5, [52, 64, 67, 67])
(10, 40.5, 4.5, 0.5, [-52, 62, 65, -67])
(11, 41, 1, 0.5, [57, 60, 64, 72])
(11, 41.5, 1.5, 0.5, [-57, -60, 65, -72])
(11, 42, 2, 0.5, [55, 59, 64, 74])
(11, 42.5, 2.5, 0.5, [53, 57, 62, -74])
(11, 43, 3, 0.5, [52, 55, 60, 76])
(11, 43.5, 3.5, 0.5, [50, -55, -60, 77])
(11, 44, 4, 0.5, [52, -55, 72, 79])
(11, 44.5, 4.5, 0.5, [53, 57, -72, 77])
(12, 45, 1, 0.5, [55, 59, 67, 76])
(12, 45.5, 1.5, 0.5, [53, 60, 69, -76])
(12, 46, 2, 0.5, [55, -60, 62, 74])
(12, 46.5, 2.5, 0.5, [-55, 59, 67, -74])
(12, 47, 3, 1, [48, 55, 64, 72])
