(1, 0, 1, 0.5, [60, 60, 64, 67])
(1, 0.5, 1.5, 0.5, [58, -60, -64, -67])
(1, 1, 2, 0.5, [57, 60, 64, 67])
(1, 1.5, 2.5, 0.5, [55, -60, -64, -67])
(1, 2, 3, 0.5, [53, 60, 65, 69])
(1, 2.5, 3.5, 0.5, [52, -60, -65, -69])
(1, 3, 4, 1, [50, 62, 65, 69])
(2, 4, 1, 0.5, [55, 62, 65, 71])
(2, 4.5, 1.5, 0.5, [-55, -62, 64, -71])
(2, 5, 2, 1, [43, 55, 62, 71])
(2, 6, 3, 2, [48, 55, 64, 72])
(3, 8, 1, 0.5, [47, 62, 67, 74])
(3, 8.5, 1.5, 0.5, [48, -62, -67, -74])
(3, 9, 2, 0.5, [50, 59, 67, 74])
(3, 9.5, 2.5, 0.5, [52, -59, -67, -74])
(3, 10, 3, 0.5, [45, 57, 67, 72])
(3, 10.5, 3.5, 0.5, [47, -57, -67, -72])
(3, 11, 4, 0.5, [48, 57, 66, 72])
(3, 11.5, 4.5, 0.5, [50, -57, -66, -72])
(4, 12, 1, 0.5, [43, 55, 62, 71])
(4, 12.5, 1.5, 0.5, [-43, 54, -62, -71])
(4, 13, 2, 0.5, [48, 52, 60, 69])
(4, 13.5, 2.5, 0.25, [-48, 60, 62, 71])
(4, 13.75, 2.75, 0.25, [-48, -60, 64, 72])
(4, 14, 3, 0.5, [50, -60, 66, 69])
(4, 14.5, 3.5, 0.5, [-50, 59, -66, -69])
(4, 15, 4, 1, [-50, 57, -66, -69])
(5, 16, 1, 2, [43, 59, 62, 67])
(5, 18, 3, 0.5, [48, 60, 64, 67])
(5, 18.5, 3.5, 0.5, [50, -60, 62, -67])
(5, 19, 4, 0.5, [52, 55, 60, 67])
(5, 19.5, 4.5, 0.5, [48, -55, -60, -67])
(6, 20, 1, 0.5, [53, 53, 60, 69])
(6, 20.5, 1.5, 0.5, [52, -53, -60, -69])
(6, 21, 2, 0.5, [50, 53, 62, 69])
(6, 21.5, 2.5, 0.5, [48, -53, -62, -69])
(6, 22, 3, 0.5, [47, 55, 62, 67])
(6, 22.5, 3.5, 0.5, [48, -55, 64, -67])
(6, 23, 4, 0.5, [45, 60, 65, 65])
(6, 23.5, 4.5, 0.5, [47, 55, 62, -65])
(7, 24, 1, 2, [48, 55, 60, 64])
(7, 26, 3, 0.5, [52, 55, 59, 67])
(7, 26.5, 3.5, 0.5, [50, -55, -59, -67])
(7, 27, 4, 0.5, [49, 57, 64, 67])
(7, 27.5, 4.5, 0.5, [45, -57, -64, -67])
(8, 28, 1, 0.5, [50, 57, 62, 65])
(8, 28.5, 1.5, 0.5, [48, -57, -62, -65])
(8, 29, 2, 0.5, [47, 55, 62, 65])
(8, 29.5, 2.5, 0.5, [43, -55, -62, -65])
(8, 30, 3, 0.5, [48, 55, 60, 64])
(8, 30.5, 3.5, 0.5, [-48, -55, 58, -64])
(8, 31, 4, 0.5, [41, -55, 57, 62])
(8, 31.5, 4.5, 0.25, [-41, 53, -57, 64])
(8, 31.75, 4.75, 0.25, [-41, -53, -57, 65])
(9, 32, 1, 0.5, [43, -53, 59, 62])
(9, 32.5, 1.5, 0.5, [-43, 52, -59, -62])
(9, 33, 2, 0.5, [-43, 50, -59, -62])
(9, 33.5, 2.5, 0.25, [-43, 52, -59, -62])
(9, 33.75, 2.75, 0.25, [-43, 53, -59, -62])
(9, 34, 3, 2, [48, 52, 55, 60])
(10, 36, 1, 0.5, [48, 55, 64, 72])
(10, 36.5, 1.5, 0.5, [47, -55, 62, -72])
(10, 37, 2, 0.5, [45, -55, 60, 72])
(10, 37.5, 2.5, 0.5, [-45, 54, -60, -72])
(10, 38, 3, 0.5, [43, 62, 67, 71])
(10, 38.5, 3.5, 0.5, [45, -62, -67, -71])
(10, 39, 4, 0.5, [47, 62, -67, 71])
(10, 39.5, 4.5, 0.5, [48, -62, -67, -71])
(11, 40, 1, 0.5, [50, 62, -67, 69])
(11, 40.5, 1.5, 0.25, [-50, -62, 69, -69])
(11, 40.75, 1.75, 0.25, [-50, -62, 67, -69])
(11, 41, 2, 0.25, [51, 60, 66, 69])
(11, 41.25, 2.25, 0.25, [-51, -60, 64, -69])
(11, 41.5, 2.5, 0.5, [-51, 57, 66, -69])
(11, 42, 3, 2, [52, 64, 59, 67])
(12, 44, 1, 0.5, [45, 61, 64, 67])
(12, 44.5, 1.5, 0.5, [47, -61, -64, -67])
(12, 45, 2, 0.5, [49, 57, 64, 67])
(12, 45.5, 2.5, 0.5, [45, -57, -64, -67])
(12, 46, 3, 1, [50, 57, 62, 65])
(12, 47, 4, 0.5, [45, -57, 60, 64])
(12, 47.5, 4.5, 0.5, [43, -57, 59, -64])
(13, 48, 1, 0.5, [41, -57, 57, 62])
(13, 48.5, 1.5, 0.25, [-41, 50, 59, -62])
(13, 48.75, 1.75, 0.25, [-41, -50, 60, -62])
(13, 49, 2, 0.5, [43, 55, 59, 62])
(13, 49.5, 2.5, 0.5, [-43, 53, -59, -62])
(13, 50, 3, 2, [48, 52, 55, 60])
