(0, 0, 1, 1, [60, 63, 67, 72])
(1, 1, 1, 1, [65, 65, 68, 72])
(1, 2, 2, 1, [59, 65, 67, 74])
(1, 3, 3, 0.5, [60, 63, 67, 75])
(1, 3.5, 3.5, 0.5, [58, -63, -67, -75])
(1, 4, 4, 0.5, [56, 62, 68, 77])
(1, 4.5, 4.5, 0.5, [-56, 60, -68, -77])
(2, 5, 1, 3, [55, 59, 62, 79])
(2, 8, 4, 1, [53, 59, 67, 79])
(3, 9, 1, 1, [51, 60, 69, 79])
(3, 10, 2, 1, [50, 62, 71, 77])
(3, 11, 3, 1, [48, 63, 72, 75])
(3, 12, 4, 1, [53, 68, 74, 77])
(4, 13, 1, 3, [55, 67, 71, 74])
(4, 16, 4, 1, [55, 55, 71, 74])
(5, 17, 1, 1, [48, 55, 72, 75])
(5, 18, 2, 1, [50, 58, 65, 77])
(5, 19, 3, 0.5, [51, 58, 63, 79])
(5, 19.5, 3.5, 0.5, [53, -58, -63, -79])
(5, 20, 4, 0.5, [55, -58, 70, 79])
(5, 20.5, 4.5, 0.5, [56, 60, -70, -79])
(6, 21, 1, 0.5, [58, 62, 70, 77])
(6, 21.5, 1.5, 0.5, [60, -62, -70, -77])
(6, 22, 2, 0.5, [58, -62, -70, -77])
(6, 22.5, 2.5, 0.5, [56, -62, -70, -77])
(6, 23, 3, 0.5, [55, 62, 71, 79])
(6, 23.5, 3.5, 0.5, [57, -62, -71, -79])
(6, 24, 4, 0.5, [59, 62, 67, 79])
(6, 24.5, 4.5, 0.5, [55, -62, -67, -79])
(7, 25, 1, 0.5, [60, 60, 67, 75])
(7, 25.5, 1.5, 0.5, [-60, -60, 69, -75])
(7, 26, 2, 0.5, [58, 62, 70, 77])
(7, 26.5, 2.5, 0.5, [56, -62, -70, -77])
(7, 27, 3, 0.5, [55, 63, 70, 79])
(7, 27.5, 3.5, 0.5, [53, -63, -70, -79])
(7, 28, 4, 0.5, [51, 63, 70, 79])
(7, 28.5, 4.5, 0.5, [55, -63, -70, -79])
(8, 29, 1, 0.5, [56, 63, 72, 77])
(8, 29.5, 1.5, 0.5, [53, -63, -72, -77])
(8, 30, 2, 0.5, [58, 62, 70, -77])
(8, 30.5, 2.5, 0.5, [46, -62, -70, -77])
(8, 31, 3, 1, [51, 67, 70, 75])
(8, 32, 4, 1, [63, 63, 70, 79])
(9, 33, 1, 1, [62, 65, 70, 82])
(9, 34, 2, 0.5, [63, 58, 75, 79])
(9, 34.5, 2.5, 0.5, [-63, 63, -75, -79])
(9, 35, 3, 0.5, [59, 65, 74, 79])
(9, 35.5, 3.5, 0.5, [-59, 62, -74, -79])
(9, 36, 4, 0.5, [60, 63, 72, 79])
(9, 36.5, 4.5, 0.5, [58, -63, -72, -79])
(10, 37, 1, 0.5, [57, 63, 72, 77])
(10, 37.5, 1.5, 0.5, [55, -63, -72, -77])
(10, 38, 2, 0.5, [57, -63, -72, -77])
(10, 38.5, 2.5, 0.5, [53, -63, -72, -77])
(10, 39, 3, 1, [58, 62, 65, 77])
(10, 40, 4, 1, [56, 60, 72, 77])
(11, 41, 1, 0.5, [55, 59, 74, 79])
(11, 41.5, 1.5, 0.5, [53, -59, -74, -79])
(11, 42, 2, 0.5, [51, 59, 74, 77])
(11, 42.5, 2.5, 0.5, [50, -59, -74, -77])
(11, 43, 3, 0.5, [48, 60, 67, 75])
(11, 43.5, 3.5, 0.5, [58, -60, -67, -75])
(11, 44, 4, 0.5, [56, 60, 68, 77])
(11, 44.5, 4.5, 0.5, [55, -60, -68, 75])
(12, 45, 1, 0.5, [53, 60, 68, 74])
(12, 45.5, 1.5, 0.5, [50, -60, -68, -74])
(12, 46, 2, 0.5, [55, 59, 67, -74])
(12, 46.5, 2.5, 0.5, [43, 65, -67, -74])
(12, 47, 3, 1, [48, 64, 67, 72])
