(0, 0, 1, 1, [48, 64, 67, 72])
(1, 1, 1, 1, [60, 64, 67, 72])
(1, 2, 2, 0.5, [57, 65, 69, -72])
(1, 2.5, 2.5, 0.5, [-57, 64, -69, -72])
(1, 3, 3, 1, [59, 62, 67, 79])
(2, 4, 1, 1, [60, 60, 67, 76])
(2, 5, 2, 0.5, [55, 59, -67, -76])
(2, 5.5, 2.5, 0.5, [-55, -59, -67, 74])
(2, 6, 3, 1, [57, 60, 64, 72])
(3, 7, 1, 0.5, [53, 65, 69, 72])
(3, 7.5, 1.5, 0.5, [-53, 64, 67, -72])
(3, 8, 2, 0.5, [52, 65, 69, -72])
(3, 8.5, 2.5, 0.5, [50, -65, 71, 74])
(3, 9, 3, 1, [48, 67, 72, 76])
(4, 10, 1, 2, [55, 67, 71, 74])
(4, 12, 3, 1, [48, 67, 72, 76])
(5, 13, 1, 1, [47, 62, 67, 79])
(5, 14, 2, 1, [48, 64, 69, -79])
(5, 15, 3, 1, [50, 65, 71, 77])
(6, 16, 1, 1, [52, 67, 72, 76])
(6, 17, 2, 1, [53, 69, -72, 74])
(6, 18, 3, 0.5, [55, 67, 71, -74])
(6, 18.5, 3.5, 0.5, [-55, 65, -71, -74])
(7, 19, 1, 2, [48, 64, 67, 72])
(7, 21, 1, 1, [48, 67, 72, 76])
(8, 22, 1, 0.5, [48, 67, -72, 76])
(8, 22.5, 1.5, 0.5, [-48, -67, 71, -76])
(8, 23, 2, 0.5, [50, 65, 69, 77])
(8, 23.5, 2.5, 0.5, [-50, -65, 71, -77])
(8, 24, 3, 0.5, [52, 64, 72, 79])
(8, 24.5, 3.5, 0.5, [-52, 62, -72, -79])
(9, 25, 1, 0.5, [52, 64, -72, 79])
(9, 25.5, 1.5, 0.5, [-52, 65, 74, -79])
(9, 26, 2, 0.5, [-52, 67, 72, -79])
(9, 26.5, 2.5, 0.5, [50, -67, 71, 77])
(9, 27, 3, 1, [48, 67, 72, 76])
(10, 28, 1, 2, [55, 67, 71, 74])
(10, 30, 3, 1, [57, 64, 69, 72])
(11, 31, 1, 1, [-57, 60, 69, 76])
(11, 32, 2, 0.5, [55, 64, 71, -76])
(11, 32.5, 2.5, 0.5, [-55, -64, 72, -76])
(11, 33, 3, 1, [53, 69, 74, 77])
(12, 34, 1, 1, [52, 67, 74, 79])
(12, 35, 2, 0.5, [-52, -67, 72, -79])
(12, 35.5, 2.5, 0.5, [53, -67, -72, -79])
(12, 36, 3, 0.5, [55, 67, -72, 77])
(12, 36.5, 3.5, 0.5, [-55, -67, 71, -77])
(13, 37, 1, 0.5, [48, 67, 72, 76])
(13, 37.5, 1.5, 0.5, [50, -67, -72, -76])
(13, 38, 2, 1, [52, -67, -72, -76])
(13, 39, 3, 1, [48, -67, 70, -76])
(14, 40, 1, 2, [53, 65, 69, 72])
(14, 42, 3, 1, [48, 67, 72, 76])
(15, 43, 1, 0.5, [47, 67, 74, 79])
(15, 43.5, 1.5, 0.5, [-47, 65, -74, -79])
(15, 44, 2, 0.5, [48, 64, -74, -79])
(15, 44.5, 2.5, 0.5, [-48, -64, 72, -79])
(15, 45, 3, 1, [50, 65, 71, 77])
(16, 46, 1, 1, [52, 67, 72, 76])
(16, 47, 2, 1, [48, -67, -72, -76])
(16, 48, 3, 0.5, [55, 67, 71, 74])
(16, 48.5, 3.5, 0.5, [-55, 65, -71, -74])
(17, 49, 1, 0.5, [57, 64, -71, 72])
(17, 49.5, 1.5, 0.5, [55, -64, 69, -72])
(17, 50, 2, 0.5, [53, 65, 69, -72])
(17, 50.5, 2.5, 0.5, [52, -65, 71, 74])
(17, 51, 3, 0.5, [50, 67, 72, 76])
(17, 51.5, 3.5, 0.5, [48, -67, -72, -76])
(18, 52, 1, 2, [55, 67, 71, 74])
(18, 54, 3, 1, [60, 67, 72, 76])
(19, 55, 1, 1, [-60, 67, 74, 79])
(19, 56, 2, 1, [59, -67, -74, -79])
(19, 57, 3, 0.5, [57, 69, 72, 77])
(19, 57.5, 3.5, 0.5, [-57, -69, 71, -77])
(20, 58, 1, 0.5, [-57, 69, 72, 76])
(20, 58.5, 1.5, 0.5, [55, -69, -72, -76])
(20, 59, 2, 1, [53, -69, -72, 74])
(20, 60, 3, 0.5, [55, 67, 71, -74])
(20, 60.5, 3.5, 0.5, [-55, 65, -71, -74])
(21, 61, 1, 2, [48, 64, 67, 72])
