(1, 0, 1, 1, [0, 0, 0, 60])
(1, 1, 2, 0.5, [48, 51, 55, -60])
(1, 1.5, 2.5, 0.5, [50, 53, -55, -60])
(1, 2, 3, 0.5, [51, 55, 60, 67])
(1, 2.5, 3.5, 0.5, [48, -55, 63, -67])
(1, 3, 4, 0.5, [56, 60, -63, 65])
(1, 3.5, 4.5, 0.25, [-56, 53, 62, -65])
(1, 3.75, 4.75, 0.25, [-56, -53, 60, -65])
(2, 4, 1, 0.5, [47, -53, 62, 67])
(2, 4.5, 1.5, 0.25, [-47, 51, -62, -67])
(2, 4.75, 1.75, 0.25, [-47, 50, -62, -67])
(2, 5, 2, 0.5, [-47, 55, -62, 62])
(2, 5.5, 2.5, 0.25, [45, -55, 60, -62])
(2, 5.75, 2.75, 0.25, [43, -55, 59, -62])
(2, 6, 3, 0.5, [48, 55, 60, 63])
(2, 6.5, 3.5, 0.5, [50, -55, -60, -63])
(2, 7, 4, 0.5, [51, -55, -60, -63])
(2, 7.5, 4.5, 0.5, [48, -55, -60, -63])
(3, 8, 1, 1, [43, 55, -60, 62])
(3, 9, 2, 1, [-43, -55, 59, -62])
(3, 10, 3, 1, [0, 0, 0, 65])
(3, 11, 4, 0.5, [45, 48, 60, -65])
(3, 11.5, 4.5, 0.5, [47, 55, 62, -65])
(4, 12, 1, 0.5, [48, 55, -62, 63])
(4, 12.5, 1.5, 0.5, [39, -55, 60, -63])
(4, 13, 2, 0.5, [41, 56, -60, 62])
(4, 13.5, 2.5, 0.25, [43, 55, 59, -62])
(4, 13.75, 2.75, 0.25, [-43, 53, -59, -62])
(4, 14, 3, 0.25, [44, 51, 60, 60])
(4, 14.25, 3.25, 0.25, [-44, -51, 58, -60])
(4, 14.5, 3.5, 0.25, [41, 53, 56, -60])
(4, 14.75, 3.75, 0.25, [-41, 51, -56, -60])
(4, 15, 4, 0.25, [43, 50, 55, 59])
(4, 15.25, 4.25, 0.25, [-43, 51, -55, -59])
(4, 15.5, 4.5, 0.5, [-43, 53, -55, -59])
(5, 16, 1, 0.5, [36, -53, 55, 60])
(5, 16.5, 1.5, 0.25, [-36, 51, -55, -60])
(5, 16.75, 1.75, 0.25, [-36, 50, -55, -60])
(5, 17, 2, 1, [-36, 51, -55, -60])
