(0, 0, 1, 0.5, [48, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [50, 65, -67, -72])
(1, 1, 1, 0.5, [52, 67, 67, 72])
(1, 1.5, 1.5, 0.5, [50, -67, 65, -72])
(1, 2, 2, 0.5, [48, 67, 64, 72])
(1, 2.5, 2.5, 0.5, [-48, -67, 62, -72])
(1, 3, 3, 0.5, [53, 65, 60, 69])
(1, 3.5, 3.5, 0.5, [52, -65, -60, -69])
(1, 4, 4, 0.5, [50, 66, 69, 74])
(1, 4.5, 4.5, 0.5, [-50, -66, 71, -74])
(2, 5, 1, 0.5, [52, 67, -71, 72])
(2, 5.5, 1.5, 0.25, [-52, -67, 69, -72])
(2, 5.75, 1.75, 0.25, [-52, -67, 67, -72])
(2, 6, 2, 1, [54, 62, 69, 72])
(2, 7, 3, 1, [55, 62, 67, 71])
(2, 8, 4, 1, [60, 60, 67, 76])
(3, 9, 1, 0.5, [-60, 67, 72, 76])
(3, 9.5, 1.5, 0.5, [59, -67, -72, -76])
(3, 10, 2, 0.5, [57, 69, 72, 76])
(3, 10.5, 2.5, 0.5, [55, -69, -72, -76])
(3, 11, 3, 1, [54, 62, 72, 81])
(3, 12, 4, 0.5, [55, 62, 71, 79])
(3, 12.5, 4.5, 0.5, [57, -62, -71, -79])
(4, 13, 1, 0.5, [59, 62, 71, 79])
(4, 13.5, 1.5, 0.5, [60, -62, -71, -79])
(4, 14, 2, 0.5, [62, 62, 69, 78])
(4, 14.5, 2.5, 0.5, [-62, -62, 72, -78])
(4, 15, 3, 0.5, [55, 62, 72, 79])
(4, 15.5, 3.5, 0.5, [-55, -62, 71, -79])
(4, 16, 4, 0.5, [56, 64, 71, 76])
(4, 16.5, 4.5, 0.5, [-56, 62, -71, -76])
(5, 17, 1, 0.5, [57, 60, 69, 76])
(5, 17.5, 1.5, 0.5, [-57, 59, -69, -76])
(5, 18, 2, 1, [58, 61, 67, 76])
(5, 19, 3, 0.5, [57, -61, 69, 77])
(5, 19.5, 3.5, 0.5, [-57, 62, -69, -77])
(5, 20, 4, 0.5, [55, -62, 70, 76])
(5, 20.5, 4.5, 0.5, [-55, 61, -70, -76])
(6, 21, 1, 0.5, [53, 62, 69, 74])
(6, 21.5, 1.5, 0.5, [55, 67, 70, -74])
(6, 22, 2, 0.5, [57, 64, 69, 73])
(6, 22.5, 2.5, 0.5, [-57, -64, 67, -73])
(6, 23, 3, 0.5, [50, 62, -67, 74])
(6, 23.5, 3.5, 0.5, [-50, -62, 65, -74])
(6, 24, 4, 1, [48, 67, 72, 76])
(7, 25, 1, 0.5, [60, 67, 72, 76])
(7, 25.5, 1.5, 0.5, [59, -67, -72, -76])
(7, 26, 2, 0.5, [57, 69, 72, 76])
(7, 26.5, 2.5, 0.5, [55, -69, -72, -76])
(7, 27, 3, 0.5, [54, 69, -72, 74])
(7, 27.5, 3.5, 0.5, [56, 64, 71, -74])
(7, 28, 4, 0.5, [57, 64, -71, 72])
(7, 28.5, 4.5, 0.5, [-57, -64, 69, -72])
(8, 29, 1, 0.5, [52, 64, 67, 72])
(8, 29.5, 1.5, 0.5, [53, 62, 69, -72])
(8, 30, 2, 0.5, [55, 62, -69, 71])
(8, 30.5, 2.5, 0.25, [-55, 64, 67, -71])
(8, 30.75, 2.75, 0.25, [-55, 65, -67, -71])
(8, 31, 3, 1, [48, 64, 67, 72])
