(0, 0, 1, 0.5, [48, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-48, -60, 65, -67])
(1, 1, 1, 0.5, [47, 62, 67, 67])
(1, 1.5, 1.5, 0.5, [-47, -62, 65, -67])
(1, 2, 2, 0.5, [48, -62, 63, 67])
(1, 2.5, 2.5, 0.5, [-48, 60, -63, -67])
(1, 3, 3, 1, [50, 58, 65, 70])
(1, 4, 4, 0.5, [51, 58, -65, 67])
(1, 4.5, 4.5, 0.5, [-51, -58, 63, -67])
(2, 5, 1, 0.5, [-51, 58, 67, 70])
(2, 5.5, 1.5, 0.5, [-51, 60, -67, -70])
(2, 6, 2, 1, [50, 62, 65, 71])
(2, 7, 3, 1, [48, 55, 63, 72])
(2, 8, 4, 1, [47, 62, 67, 74])
(3, 9, 1, 0.5, [48, 60, 67, 75])
(3, 9.5, 1.5, 0.5, [-48, 62, -67, 74])
(3, 10, 2, 0.5, [-48, 63, 67, 72])
(3, 10.5, 2.5, 0.5, [-48, 62, -67, 74])
(3, 11, 3, 0.5, [-48, 60, 67, 75])
(3, 11.5, 3.5, 0.5, [51, -60, -67, -75])
(3, 12, 4, 0.5, [55, 59, 67, 74])
(3, 12.5, 4.5, 0.5, [53, -59, -67, -74])
(4, 13, 1, 0.5, [51, 60, 67, 72])
(4, 13.5, 1.5, 0.5, [-51, 59, -67, -72])
(4, 14, 2, 0.5, [56, 60, 67, 72])
(4, 14.5, 2.5, 0.5, [-56, -60, 65, -72])
(4, 15, 3, 1, [55, 62, 67, 71])
(4, 16, 4, 0.5, [55, 59, 62, 67])
(4, 16.5, 4.5, 0.5, [53, -59, -62, -67])
(5, 17, 1, 0.5, [51, 60, 67, 72])
(5, 17.5, 1.5, 0.5, [50, -60, -67, 74])
(5, 18, 2, 1, [48, 60, 67, 75])
(5, 19, 3, 0.5, [53, -60, 68, 74])
(5, 19.5, 3.5, 0.5, [55, 59, 67, -74])
(5, 20, 4, 0.5, [56, 60, 67, 72])
(5, 20.5, 4.5, 0.5, [-56, -60, 65, -72])
(6, 21, 1, 0.5, [55, 62, 67, 71])
(6, 21.5, 1.5, 0.5, [-55, -62, 68, -71])
(6, 22, 2, 0.5, [43, 55, 67, -71])
(6, 22.5, 2.5, 0.5, [-43, -55, 65, -71])
(6, 23, 3, 1, [48, 55, 63, 72])
(6, 24, 4, 0.5, [48, 60, 63, 67])
(6, 24.5, 4.5, 0.5, [50, -60, 65, -67])
(7, 25, 1, 0.5, [51, 60, 67, 67])
(7, 25.5, 1.5, 0.5, [-51, 55, -67, -67])
(7, 26, 2, 0.5, [-51, 60, 65, 69])
(7, 26.5, 2.5, 0.25, [53, -60, -65, -69])
(7, 26.75, 2.75, 0.25, [51, -60, -65, -69])
(7, 27, 3, 0.5, [50, 62, 65, 70])
(7, 27.5, 3.5, 0.5, [51, 60, 67, -70])
(7, 28, 4, 0.5, [53, -60, -67, 68])
(7, 28.5, 4.5, 0.25, [-53, 62, 65, -68])
(7, 28.75, 4.75, 0.25, [-53, 60, -65, -68])
(8, 29, 1, 0.5, [55, 58, -65, 67])
(8, 29.5, 1.5, 0.5, [56, 60, 63, -67])
(8, 30, 2, 0.5, [58, 53, -63, 65])
(8, 30.5, 2.5, 0.25, [46, 58, 62, -65])
(8, 30.75, 2.75, 0.25, [-46, 56, -62, -65])
(8, 31, 3, 1, [48, 55, 63, 63])
(8, 32, 4, 0.5, [48, 55, 60, 63])
(8, 32.5, 4.5, 0.5, [-48, 56, -60, -63])
(9, 33, 1, 0.5, [43, 58, 63, 70])
(9, 33.5, 1.5, 0.5, [41, 56, 65, -70])
(9, 34, 2, 0.5, [39, 58, 67, 70])
(9, 34.5, 2.5, 0.5, [-39, 61, -67, -70])
(9, 35, 3, 0.5, [44, 60, 63, 72])
(9, 35.5, 3.5, 0.5, [43, 58, -63, -72])
(9, 36, 4, 1, [41, 56, 65, 74])
(10, 37, 1, 0.5, [39, 58, 67, 75])
(10, 37.5, 1.5, 0.5, [43, -58, -67, -75])
(10, 38, 2, 1, [46, 58, 65, 74])
(10, 39, 3, 1, [51, 58, 67, 75])
(10, 40, 4, 0.5, [48, 60, 67, 75])
(10, 40.5, 4.5, 0.5, [-48, -60, 68, -75])
(11, 41, 1, 0.5, [-48, 62, -68, 77])
(11, 41.5, 1.5, 0.5, [47, -62, 67, -77])
(11, 42, 2, 0.5, [48, -62, 67, 75])
(11, 42.5, 2.5, 0.5, [-48, 60, -67, -75])
(11, 43, 3, 0.5, [50, -60, 65, 74])
(11, 43.5, 3.5, 0.5, [-50, 59, 68, -74])
(11, 44, 4, 0.5, [51, 60, 67, 72])
(11, 44.5, 4.5, 0.5, [53, 56, 65, -72])
(12, 45, 1, 0.5, [55, 55, 63, 72])
(12, 45.5, 1.5, 0.25, [-55, -55, 62, -72])
(12, 45.75, 1.75, 0.25, [-55, -55, 60, -72])
(12, 46, 2, 0.5, [43, -55, 62, 71])
(12, 46.5, 2.5, 0.5, [-43, -55, 65, -71])
(12, 47, 3, 0.5, [48, 55, -65, 72])
(12, 47.5, 3.5, 0.5, [-48, -55, 64, -72])
