(0, 0, 1, 1, [48, 63, 67, 72])
(1, 1, 1, 1, [60, 67, 72, 75])
(1, 2, 2, 0.5, [55, 67, 72, 74])
(1, 2.5, 2.5, 0.25, [-55, -67, 70, -74])
(1, 2.75, 2.75, 0.25, [-55, 65, -70, -74])
(1, 3, 3, 0.5, [56, 63, 68, 72])
(1, 3.5, 3.5, 0.5, [55, -63, -68, -72])
(1, 4, 4, 0.5, [53, 65, 68, 72])
(1, 4.5, 4.5, 0.5, [51, -65, -68, -72])
(2, 5, 1, 0.5, [50, -65, -68, 70])
(2, 5.5, 1.5, 0.5, [52, 60, 67, -70])
(2, 6, 2, 0.5, [53, 60, -67, 68])
(2, 6.5, 2.5, 0.5, [-53, -60, 65, -68])
(2, 7, 3, 1, [48, 60, 64, 67])
(2, 8, 4, 1, [51, 60, 67, 67])
(3, 9, 1, 0.5, [-51, 60, 65, 69])
(3, 9.5, 1.5, 0.25, [53, -60, -65, -69])
(3, 9.75, 1.75, 0.25, [51, -60, 67, -69])
(3, 10, 2, 0.5, [50, 65, 68, 71])
(3, 10.5, 2.5, 0.25, [55, 63, 67, -71])
(3, 10.75, 2.75, 0.25, [-55, 62, -67, -71])
(3, 11, 3, 0.5, [51, 63, 67, 72])
(3, 11.5, 3.5, 0.25, [50, 65, 69, -72])
(3, 11.75, 3.75, 0.25, [-50, -65, 71, -72])
(3, 12, 4, 0.5, [48, 67, 72, 75])
(3, 12.5, 4.5, 0.5, [51, -67, -72, -75])
(4, 13, 1, 0.5, [53, 68, 72, 74])
(4, 13.5, 1.5, 0.5, [50, 65, -72, -74])
(4, 14, 2, 0.5, [55, 62, 71, -74])
(4, 14.5, 2.5, 0.25, [-55, 67, -71, -74])
(4, 14.75, 2.75, 0.25, [-55, 65, -71, -74])
(4, 15, 3, 1, [48, 63, 67, 72])
(4, 16, 1, 1, [55, 67, 70, 74])
(5, 17, 1, 0.5, [62, 66, 69, 74])
(5, 17.5, 1.5, 0.5, [60, -66, -69, -74])
(5, 18, 2, 0.5, [58, 67, 70, 74])
(5, 18.5, 2.5, 0.5, [57, -67, -70, -74])
(5, 19, 3, 0.5, [55, 62, 69, 74])
(5, 19.5, 3.5, 0.5, [54, -62, -69, -74])
(5, 20, 4, 0.5, [55, 62, -69, 70])
(5, 20.5, 4.5, 0.5, [-55, 63, 67, -70])
(6, 21, 1, 0.5, [57, -63, -67, 72])
(6, 21.5, 1.5, 0.25, [-57, 65, 65, -72])
(6, 21.75, 1.75, 0.25, [-57, 63, -65, -72])
(6, 22, 2, 0.25, [59, 62, -65, 74])
(6, 22.25, 2.25, 0.25, [-59, 60, -65, -74])
(6, 22.5, 2.5, 0.5, [-59, 62, 67, -74])
(6, 23, 3, 1, [60, 60, 67, 75])
(6, 24, 4, 1, [55, 58, 67, 74])
(7, 25, 1, 0.25, [54, 62, 69, 74])
(7, 25.25, 1.25, 0.25, [-54, -62, 70, -74])
(7, 25.5, 1.5, 0.5, [-54, -62, 72, -74])
(7, 26, 2, 0.5, [53, 67, -72, 74])
(7, 26.5, 2.5, 0.5, [-53, -67, 71, -74])
(7, 27, 3, 0.5, [51, 67, 72, 75])
(7, 27.5, 3.5, 0.5, [53, -67, -72, -75])
(7, 28, 4, 0.5, [55, 67, -72, 74])
(7, 28.5, 4.5, 0.25, [-55, -67, 70, -74])
(7, 28.75, 4.75, 0.25, [-55, 65, -70, -74])
(8, 29, 1, 0.5, [56, 63, -70, 72])
(8, 29.5, 1.5, 0.25, [55, -63, 68, -72])
(8, 29.75, 1.75, 0.25, [-55, -63, 67, -72])
(8, 30, 2, 0.5, [56, 62, 65, 72])
(8, 30.5, 2.5, 0.5, [-56, 60, -65, -72])
(8, 31, 3, 1, [55, 62, 67, 71])
(8, 32, 4, 0.5, [55, 62, 67, 71])
(8, 32.5, 4.5, 0.5, [53, -62, -67, -71])
(9, 33, 1, 0.5, [51, 63, 67, 72])
(9, 33.5, 1.5, 0.5, [50, -63, -67, -72])
(9, 34, 2, 0.5, [48, 62, 67, 74])
(9, 34.5, 2.5, 0.5, [47, -62, -67, -74])
(9, 35, 3, 0.5, [48, 60, -67, 75])
(9, 35.5, 3.5, 0.25, [-48, -60, 72, -75])
(9, 35.75, 3.75, 0.25, [-48, -60, 71, -75])
(9, 36, 4, 0.5, [56, -60, 72, 77])
(9, 36.5, 4.5, 0.5, [53, 68, -72, -77])
(10, 37, 1, 0.5, [55, 67, -72, 74])
(10, 37.5, 1.5, 0.25, [-55, 62, 71, -74])
(10, 37.75, 1.75, 0.25, [-55, -62, 69, -74])
(10, 38, 2, 0.5, [-55, 67, 71, -74])
(10, 38.5, 2.5, 0.5, [-55, 65, -71, -74])
(10, 39, 3, 1, [48, 64, 67, 72])
