(1, 0, 1, 0.5, [60, 63, 67, 72])
(1, 0.5, 1.5, 0.5, [62, 65, -67, -72])
(1, 1, 2, 0.5, [63, 67, 72, 72])
(1, 1.5, 2.5, 0.5, [62, -67, 71, 74])
(1, 2, 3, 1, [60, 67, 72, 75])
(2, 3, 1, 1, [53, 68, 72, 74])
(2, 4, 2, 0.5, [55, 67, 71, -74])
(2, 4.5, 2.5, 0.5, [-55, 65, -71, -74])
(2, 5, 3, 1, [56, 63, 72, 72])
(3, 6, 1, 0.5, [50, 62, 65, 71])
(3, 6.5, 1.5, 0.5, [-50, -62, -65, 72])
(3, 7, 2, 0.5, [51, 60, 67, 72])
(3, 7.5, 2.5, 0.5, [-51, 62, -67, -72])
(3, 8, 3, 0.5, [48, 63, 66, -72])
(3, 8.5, 3.5, 0.25, [-48, -63, -66, 71])
(3, 8.75, 3.75, 0.25, [-48, -63, -66, 72])
(4, 9, 1, 3, [55, 59, 67, 74])
(5, 12, 1, 0.5, [55, 67, 71, 74])
(5, 12.5, 1.5, 0.5, [-55, -67, -71, 75])
(5, 13, 2, 1, [60, -67, 72, 75])
(5, 14, 3, 0.5, [58, 67, -72, -75])
(5, 14.5, 3.5, 0.25, [-58, -67, -72, 74])
(5, 14.75, 3.75, 0.25, [-58, -67, -72, 75])
(6, 15, 1, 0.5, [57, 65, 72, 77])
(6, 15.5, 1.5, 0.5, [-57, 63, -72, -77])
(6, 16, 2, 0.5, [59, 62, 74, -77])
(6, 16.5, 2.5, 0.5, [-59, 60, -74, -77])
(6, 17, 3, 1, [55, 62, 71, 79])
(7, 18, 1, 1, [60, 60, 67, 75])
(7, 19, 2, 1, [53, -60, 68, 74])
(7, 20, 3, 1, [55, 59, 67, -74])
(8, 21, 1, 3, [48, 63, 67, 72])
(9, 24, 1, 0.5, [55, 67, 70, 74])
(9, 24.5, 1.5, 0.5, [57, -67, -70, -74])
(9, 25, 2, 0.5, [58, 67, 70, 74])
(9, 25.5, 2.5, 0.5, [57, -67, -70, -74])
(9, 26, 3, 1, [55, 67, 70, 75])
(10, 27, 1, 0.5, [62, 65, 69, 77])
(10, 27.5, 1.5, 0.5, [-62, 63, -69, -77])
(10, 28, 2, 1, [55, 62, 70, -77])
(10, 29, 3, 1, [57, 60, 72, 75])
(11, 30, 1, 1, [58, 62, 70, 74])
(11, 31, 2, 1, [51, 67, -70, 72])
(11, 32, 3, 1, [53, 65, 69, -72])
(12, 33, 1, 3, [46, 62, 65, 70])
(13, 36, 1, 1, [58, 62, 74, 77])
(13, 37, 2, 1, [-58, 64, 72, 79])
(13, 38, 3, 1, [57, 66, -72, 81])
(14, 39, 1, 1, [55, 67, 70, 82])
(14, 40, 2, 0.5, [60, -67, 75, 81])
(14, 40.5, 2.5, 0.5, [58, -67, -75, -81])
(14, 41, 3, 0.5, [60, 66, 74, -81])
(14, 41.5, 3.5, 0.5, [62, -66, -74, -81])
(15, 42, 1, 1, [63, 67, 70, 79])
(15, 43, 2, 1, [60, 69, 75, -79])
(15, 44, 3, 1, [62, -69, 74, 78])
(16, 45, 1, 3, [55, 71, 74, 79])
(17, 48, 1, 0.5, [51, 70, 75, 79])
(17, 48.5, 1.5, 0.5, [53, -70, -75, -79])
(17, 49, 2, 0.5, [55, -70, -75, -79])
(17, 49.5, 2.5, 0.5, [53, -70, -75, -79])
(17, 50, 3, 1, [51, 70, 75, 79])
(18, 51, 1, 0.5, [58, 70, 74, 77])
(18, 51.5, 1.5, 0.5, [-58, -70, 72, 75])
(18, 52, 2, 0.5, [-58, -70, 70, 74])
(18, 52.5, 2.5, 0.5, [-58, -70, 72, 75])
(18, 53, 3, 1, [58, 68, 74, 77])
(19, 54, 1, 1, [59, 67, 74, 79])
(19, 55, 2, 1, [55, -67, 71, 77])
(19, 56, 3, 1, [60, 67, 72, 75])
(20, 57, 1, 3, [55, 67, 71, 74])
(21, 60, 1, 1, [63, 67, 72, 79])
(21, 61, 2, 1, [59, 65, 74, -79])
(21, 62, 3, 1, [60, 63, 75, 79])
(22, 63, 1, 1, [62, 65, 74, 77])
(22, 64, 2, 1, [-62, -65, 72, 79])
(22, 65, 3, 1, [50, 65, 71, 80])
(23, 66, 1, 1, [51, 63, 72, 79])
(23, 67, 2, 1, [-51, 62, 71, 77])
(23, 68, 3, 1, [53, 60, 72, 75])
(24, 69, 1, 3, [55, 67, 71, 74])
(25, 72, 1, 0.5, [67, 67, 71, 74])
(25, 72.5, 1.5, 0.5, [-67, -67, 72, 75])
(25, 73, 2, 1, [65, -67, 72, 75])
(25, 74, 3, 0.5, [63, 67, -72, -75])
(25, 74.5, 3.5, 0.25, [-63, -67, 71, 74])
(25, 74.75, 3.75, 0.25, [-63, -67, 72, 75])
(26, 75, 1, 0.5, [62, 65, 74, 77])
(26, 75.5, 1.5, 0.5, [-62, -65, 72, -77])
(26, 76, 2, 0.5, [60, 68, 71, -77])
(26, 76.5, 2.5, 0.5, [-60, -68, 72, -77])
(26, 77, 3, 1, [59, 67, 74, 79])
(27, 78, 1, 1, [60, 67, 72, 75])
(27, 79, 2, 1, [53, 68, -72, 74])
(27, 80, 3, 0.5, [55, 67, 71, -74])
(27, 80.5, 3.5, 0.5, [-55, 65, -71, -74])
(28, 81, 1, 3, [48, 64, 67, 72])
