(1, 0, 1, 1, [48, 55, 60, 64])
(1, 1, 2, 0.5, [43, 55, 59, 62])
(1, 1.5, 2.5, 0.5, [-43, 53, -59, -62])
(1, 2, 3, 1, [45, 52, 57, 60])
(1, 3, 4, 1, [47, 50, 55, 62])
(2, 4, 1, 0.5, [48, 48, 55, 64])
(2, 4.5, 1.5, 0.5, [-48, 50, -55, 65])
(2, 5, 2, 0.5, [40, 52, 60, 67])
(2, 5.5, 2.5, 0.5, [41, -52, -60, -67])
(2, 6, 3, 0.5, [43, 50, 60, 65])
(2, 6.5, 3.5, 0.5, [-43, 48, -60, -65])
(2, 7, 4, 1, [-43, 50, 59, -65])
(3, 8, 1, 2, [36, 48, 60, 64])
(3, 10, 3, 1, [47, 55, 62, 67])
(3, 11, 4, 1, [48, 55, 60, 64])
(4, 12, 1, 0.5, [45, 57, 60, 65])
(4, 12.5, 1.5, 0.5, [47, -57, -60, -65])
(4, 13, 2, 0.5, [48, 55, 60, 64])
(4, 13.5, 2.5, 0.5, [-48, -55, 59, 62])
(4, 14, 3, 0.5, [41, 57, 57, 60])
(4, 14.5, 3.5, 0.5, [-41, -57, 59, 62])
(4, 15, 4, 0.5, [40, 55, 60, 64])
(4, 15.5, 4.5, 0.5, [41, -55, -60, -64])
(5, 16, 1, 0.5, [43, 55, 60, 62])
(5, 16.5, 1.5, 0.25, [-43, 53, -60, -62])
(5, 16.75, 1.75, 0.25, [-43, 52, -60, -62])
(5, 17, 2, 1, [-43, 53, 59, -62])
(5, 18, 3, 2, [36, 52, 55, 60])
(6, 20, 1, 1, [48, 60, 64, 67])
(6, 21, 2, 0.5, [47, 54, 62, 69])
(6, 21.5, 2.5, 0.5, [-47, 56, -62, 71])
(6, 22, 3, 0.5, [45, 57, 60, 72])
(6, 22.5, 3.5, 0.5, [47, -57, 62, -72])
(6, 23, 4, 0.5, [48, 57, 64, 72])
(6, 23.5, 4.5, 0.5, [50, -57, -64, -72])
(7, 24, 1, 0.5, [52, 55, 64, 71])
(7, 24.5, 1.5, 0.5, [-52, 54, -64, 69])
(7, 25, 2, 0.5, [-52, 55, 59, 67])
(7, 25.5, 2.5, 0.5, [50, -55, -59, 69])
(7, 26, 3, 1, [48, 55, 64, 69])
(7, 27, 4, 0.5, [50, 54, 62, -69])
(7, 27.5, 4.5, 0.5, [-50, -54, 60, -69])
(8, 28, 1, 2, [43, 55, 59, 67])
(8, 30, 3, 1, [48, 52, 60, 67])
(8, 31, 4, 0.5, [41, 53, 60, 69])
(8, 31.5, 4.5, 0.5, [-41, -53, 62, 71])
(9, 32, 1, 0.5, [40, 55, 64, 72])
(9, 32.5, 1.5, 0.5, [38, 54, -64, -72])
(9, 33, 2, 0.5, [40, 55, 64, 72])
(9, 33.5, 2.5, 0.5, [42, 57, -64, -72])
(9, 34, 3, 0.5, [43, 59, 62, 71])
(9, 34.5, 3.5, 0.5, [45, 60, -62, 69])
(9, 35, 4, 0.5, [47, 62, 62, 67])
(9, 35.5, 4.5, 0.5, [48, 55, 64, 69])
(10, 36, 1, 0.5, [50, 55, 62, 69])
(10, 36.5, 1.5, 0.25, [-50, -55, 60, -69])
(10, 36.75, 1.75, 0.25, [-50, -55, 59, -69])
(10, 37, 2, 1, [38, 54, 60, -69])
(10, 38, 3, 2, [43, 55, 59, 67])
(11, 40, 1, 1, [55, 55, 59, 62])
(11, 41, 2, 0.5, [53, 55, 60, 64])
(11, 41.5, 2.5, 0.5, [52, -55, -60, -64])
(11, 42, 3, 0.5, [50, 53, 59, 65])
(11, 42.5, 3.5, 0.5, [-50, 52, 60, -65])
(11, 43, 4, 0.5, [48, 50, 62, 65])
(11, 43.5, 4.5, 0.5, [47, -50, -62, -65])
(12, 44, 1, 0.5, [48, 55, 60, 64])
(12, 44.5, 1.5, 0.5, [-48, -55, 64, 67])
(12, 45, 2, 0.5, [41, 57, 62, 65])
(12, 45.5, 2.5, 0.5, [-41, -57, 60, 64])
(12, 46, 3, 0.5, [43, 59, 59, 62])
(12, 46.5, 3.5, 0.5, [-43, 57, -59, -62])
(12, 47, 4, 1, [43, 55, 59, 62])
(13, 48, 1, 1, [40, 55, 59, 67])
(13, 49, 2, 1, [45, 55, 60, 64])
(13, 50, 3, 0.5, [38, 53, -60, 65])
(13, 50.5, 3.5, 0.5, [-38, -53, 59, -65])
(13, 51, 4, 0.5, [40, 55, 60, 64])
(13, 51.5, 4.5, 0.5, [-40, -55, 59, 62])
(14, 52, 1, 0.5, [41, 57, 57, 60])
(14, 52.5, 1.5, 0.5, [-41, -57, 59, 62])
(14, 53, 2, 0.5, [40, 55, 60, 64])
(14, 53.5, 2.5, 0.5, [41, -55, -60, -64])
(14, 54, 3, 0.5, [43, 55, 60, 62])
(14, 54.5, 3.5, 0.25, [-43, 53, -60, -62])
(14, 54.75, 3.75, 0.25, [-43, 52, -60, -62])
(14, 55, 4, 1, [-43, 53, 59, -62])
(15, 56, 1, 4, [36, 52, 55, 60])
